freq,siec,nrg_cons,unit,tax,currency,geo,time,value,dataset
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2010-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2011-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2011-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2012-S1,0.0777,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2012-S2,0.0772,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2013-S1,0.0781,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2013-S2,0.0781,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2014-S1,0.0784,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2014-S2,0.0753,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2015-S1,0.0805,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2015-S2,0.0815,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2016-S1,0.0812,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2016-S2,0.0818,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2017-S1,0.0833,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2017-S2,0.0839,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2018-S1,0.0841,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2018-S2,0.0834,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2019-S1,0.0836,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2019-S2,0.0837,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2020-S1,0.0833,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2020-S2,0.0861,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2021-S1,0.0837,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2021-S2,0.0829,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2022-S1,0.0851,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2022-S2,0.0857,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2023-S1,0.0892,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2023-S2,0.0846,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2024-S1,0.0912,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2024-S2,0.0901,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2025-S1,0.094,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2025-S2,0.0962,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2010-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2011-S1,0.0766,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2011-S2,0.0749,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2012-S1,0.0825,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2012-S2,0.0926,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2013-S1,0.0958,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2013-S2,0.097,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2014-S1,0.0973,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2014-S2,0.097,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2015-S1,0.0963,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2015-S2,0.0967,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2016-S1,0.0927,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2016-S2,0.0939,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2017-S1,0.0921,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2017-S2,0.0936,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2018-S1,0.094,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2018-S2,0.0946,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2019-S1,0.0939,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2019-S2,0.0934,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2020-S1,0.0891,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2020-S2,0.0896,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2021-S1,0.0889,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2021-S2,0.0895,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2022-S1,0.0885,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2022-S2,0.0889,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2023-S1,0.0859,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2023-S2,0.0867,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2024-S1,0.0868,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2024-S2,0.0891,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2025-S1,0.0869,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Montenegro,2025-S2,0.0889,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Moldova,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Moldova,2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Moldova,2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Moldova,2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Moldova,2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Moldova,2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Moldova,2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Moldova,2010-S2,,electricity_prices
