freq,nrg_bal,unit,geo,time,value,dataset
Annual,Renewable energy - heating and cooling,Percentage,Finland,2016,53.704,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Finland,2017,54.593,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Finland,2018,54.905,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Finland,2019,56.884,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Finland,2020,57.622,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Finland,2021,52.085,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Finland,2022,58.292,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Finland,2023,61.355,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Finland,2024,62.592,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2004,45.929,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2005,49.022,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2006,52.496,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2007,54.465,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2008,55.778,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2009,59.203,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2010,57.07,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2011,58.519,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2012,60.635,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2013,61.708,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2014,62.566,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2015,63.235,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2016,63.412,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2017,63.62,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2018,63.301,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2019,64.394,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2020,66.381,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2021,68.53,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2022,69.81,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2023,67.068,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2024,67.828,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2004,52.343,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2005,53.725,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2006,57.194,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2007,60.91,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2008,64.08,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2009,64.412,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2010,66.188,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2011,68.1,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2012,68.75,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2013,65.893,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2014,67.025,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2015,69.196,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2016,78.245,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2017,78.253,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2018,79.949,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2019,80.896,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2020,80.504,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2021,79.621,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2022,82.031,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2023,83.114,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2024,79.453,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2004,25.549,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2005,28.837,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2006,28.435,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2007,29.326,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2008,30.918,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2009,31.814,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2010,33.727,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2011,34.671,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2012,33.968,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2013,32.758,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2014,30.907,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2015,32.674,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2016,32.346,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2017,32.464,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2018,33.099,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2019,35.384,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2020,36.126,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2021,31.371,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2022,33.167,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2023,34.073,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Norway,2024,35.235,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2004,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2005,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2006,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2007,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2008,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2009,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2010,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2011,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2012,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2013,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2014,28.626,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2015,32.768,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2016,32.329,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2017,28.739,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2018,52.685,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2019,55.873,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2020,56.623,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2021,53.31,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2022,57.648,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2023,59.672,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2024,56.596,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2004,,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2005,52.907,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2006,51.358,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2007,49.126,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2008,46.008,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2009,62.078,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2010,76.478,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2011,81.291,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2012,79.793,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2013,68.492,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2014,67.618,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2015,68.543,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2016,69.085,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2017,65.679,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2018,64.497,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2019,62.648,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2020,64.782,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2021,63.498,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2022,64.895,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2023,66.594,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2024,68.304,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2004,20.159,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2005,17.417,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2006,18.399,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2007,17.35,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2008,19.02,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2009,21.408,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2010,34.579,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2011,36.339,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2012,39.025,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2013,40.014,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2014,43.634,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2015,44.557,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2016,45.544,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2017,46.099,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2018,45.056,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2019,40.472,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2020,41.173,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2021,36.877,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2022,38.39,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2023,40.655,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2024,36.654,renewables_share
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2004,23.308,renewables_share
