freq,nrg_bal,unit,geo,time,value
Annual,Renewable energy - electricity,Percentage,Slovenia,2016-01-01,32.056
Annual,Renewable energy - electricity,Percentage,Slovenia,2017-01-01,32.425
Annual,Renewable energy - electricity,Percentage,Slovenia,2018-01-01,32.307
Annual,Renewable energy - electricity,Percentage,Slovenia,2019-01-01,32.632
Annual,Renewable energy - electricity,Percentage,Slovenia,2020-01-01,35.095
Annual,Renewable energy - electricity,Percentage,Slovenia,2021-01-01,34.976
Annual,Renewable energy - electricity,Percentage,Slovenia,2022-01-01,37.005
Annual,Renewable energy - electricity,Percentage,Slovenia,2023-01-01,41.887
Annual,Renewable energy - electricity,Percentage,Slovenia,2024-01-01,43.079
Annual,Renewable energy - electricity,Percentage,Slovakia,2004-01-01,15.403
Annual,Renewable energy - electricity,Percentage,Slovakia,2005-01-01,15.735
Annual,Renewable energy - electricity,Percentage,Slovakia,2006-01-01,16.566
Annual,Renewable energy - electricity,Percentage,Slovakia,2007-01-01,16.467
Annual,Renewable energy - electricity,Percentage,Slovakia,2008-01-01,17.013
Annual,Renewable energy - electricity,Percentage,Slovakia,2009-01-01,17.765
Annual,Renewable energy - electricity,Percentage,Slovakia,2010-01-01,17.774
Annual,Renewable energy - electricity,Percentage,Slovakia,2011-01-01,19.305
Annual,Renewable energy - electricity,Percentage,Slovakia,2012-01-01,20.054
Annual,Renewable energy - electricity,Percentage,Slovakia,2013-01-01,20.8
Annual,Renewable energy - electricity,Percentage,Slovakia,2014-01-01,22.87
Annual,Renewable energy - electricity,Percentage,Slovakia,2015-01-01,22.656
Annual,Renewable energy - electricity,Percentage,Slovakia,2016-01-01,22.513
Annual,Renewable energy - electricity,Percentage,Slovakia,2017-01-01,21.343
Annual,Renewable energy - electricity,Percentage,Slovakia,2018-01-01,21.499
Annual,Renewable energy - electricity,Percentage,Slovakia,2019-01-01,22.103
Annual,Renewable energy - electricity,Percentage,Slovakia,2020-01-01,23.066
Annual,Renewable energy - electricity,Percentage,Slovakia,2021-01-01,22.402
Annual,Renewable energy - electricity,Percentage,Slovakia,2022-01-01,22.901
Annual,Renewable energy - electricity,Percentage,Slovakia,2023-01-01,24.201
Annual,Renewable energy - electricity,Percentage,Slovakia,2024-01-01,24.91
Annual,Renewable energy - electricity,Percentage,Finland,2004-01-01,26.711
Annual,Renewable energy - electricity,Percentage,Finland,2005-01-01,26.918
Annual,Renewable energy - electricity,Percentage,Finland,2006-01-01,26.42
Annual,Renewable energy - electricity,Percentage,Finland,2007-01-01,25.468
Annual,Renewable energy - electricity,Percentage,Finland,2008-01-01,26.745
Annual,Renewable energy - electricity,Percentage,Finland,2009-01-01,26.821
Annual,Renewable energy - electricity,Percentage,Finland,2010-01-01,27.216
Annual,Renewable energy - electricity,Percentage,Finland,2011-01-01,28.964
Annual,Renewable energy - electricity,Percentage,Finland,2012-01-01,29.11
Annual,Renewable energy - electricity,Percentage,Finland,2013-01-01,30.543
Annual,Renewable energy - electricity,Percentage,Finland,2014-01-01,31.114
Annual,Renewable energy - electricity,Percentage,Finland,2015-01-01,32.207
Annual,Renewable energy - electricity,Percentage,Finland,2016-01-01,32.716
Annual,Renewable energy - electricity,Percentage,Finland,2017-01-01,35.044
Annual,Renewable energy - electricity,Percentage,Finland,2018-01-01,36.539
Annual,Renewable energy - electricity,Percentage,Finland,2019-01-01,37.969
Annual,Renewable energy - electricity,Percentage,Finland,2020-01-01,39.564
Annual,Renewable energy - electricity,Percentage,Finland,2021-01-01,39.583
Annual,Renewable energy - electricity,Percentage,Finland,2022-01-01,47.966
Annual,Renewable energy - electricity,Percentage,Finland,2023-01-01,52.374
Annual,Renewable energy - electricity,Percentage,Finland,2024-01-01,54.309
Annual,Renewable energy - electricity,Percentage,Sweden,2004-01-01,51.196
Annual,Renewable energy - electricity,Percentage,Sweden,2005-01-01,50.899
Annual,Renewable energy - electricity,Percentage,Sweden,2006-01-01,51.783
Annual,Renewable energy - electricity,Percentage,Sweden,2007-01-01,53.21
Annual,Renewable energy - electricity,Percentage,Sweden,2008-01-01,53.687
Annual,Renewable energy - electricity,Percentage,Sweden,2009-01-01,58.252
Annual,Renewable energy - electricity,Percentage,Sweden,2010-01-01,55.767
Annual,Renewable energy - electricity,Percentage,Sweden,2011-01-01,59.624
Annual,Renewable energy - electricity,Percentage,Sweden,2012-01-01,59.779
Annual,Renewable energy - electricity,Percentage,Sweden,2013-01-01,61.737
Annual,Renewable energy - electricity,Percentage,Sweden,2014-01-01,63.214
Annual,Renewable energy - electricity,Percentage,Sweden,2015-01-01,65.733
Annual,Renewable energy - electricity,Percentage,Sweden,2016-01-01,64.869
Annual,Renewable energy - electricity,Percentage,Sweden,2017-01-01,65.909
Annual,Renewable energy - electricity,Percentage,Sweden,2018-01-01,66.228
Annual,Renewable energy - electricity,Percentage,Sweden,2019-01-01,71.234
Annual,Renewable energy - electricity,Percentage,Sweden,2020-01-01,74.495
Annual,Renewable energy - electricity,Percentage,Sweden,2021-01-01,75.76
Annual,Renewable energy - electricity,Percentage,Sweden,2022-01-01,83.372
Annual,Renewable energy - electricity,Percentage,Sweden,2023-01-01,87.547
Annual,Renewable energy - electricity,Percentage,Sweden,2024-01-01,88.143
Annual,Renewable energy - electricity,Percentage,Iceland,2004-01-01,93.148
Annual,Renewable energy - electricity,Percentage,Iceland,2005-01-01,94.928
Annual,Renewable energy - electricity,Percentage,Iceland,2006-01-01,93.497
Annual,Renewable energy - electricity,Percentage,Iceland,2007-01-01,113.7
Annual,Renewable energy - electricity,Percentage,Iceland,2008-01-01,90.847
Annual,Renewable energy - electricity,Percentage,Iceland,2009-01-01,92.861
Annual,Renewable energy - electricity,Percentage,Iceland,2010-01-01,92.419
Annual,Renewable energy - electricity,Percentage,Iceland,2011-01-01,93.915
Annual,Renewable energy - electricity,Percentage,Iceland,2012-01-01,95.422
Annual,Renewable energy - electricity,Percentage,Iceland,2013-01-01,96.719
Annual,Renewable energy - electricity,Percentage,Iceland,2014-01-01,97.063
Annual,Renewable energy - electricity,Percentage,Iceland,2015-01-01,93.11
Annual,Renewable energy - electricity,Percentage,Iceland,2016-01-01,95.31
Annual,Renewable energy - electricity,Percentage,Iceland,2017-01-01,93.376
Annual,Renewable energy - electricity,Percentage,Iceland,2018-01-01,98.497
Annual,Renewable energy - electricity,Percentage,Iceland,2019-01-01,100.64
Annual,Renewable energy - electricity,Percentage,Iceland,2020-01-01,102.709
Annual,Renewable energy - electricity,Percentage,Iceland,2021-01-01,99.536
Annual,Renewable energy - electricity,Percentage,Iceland,2022-01-01,98.674
Annual,Renewable energy - electricity,Percentage,Iceland,2023-01-01,99.896
Annual,Renewable energy - electricity,Percentage,Iceland,2024-01-01,102.443
Annual,Renewable energy - electricity,Percentage,Norway,2004-01-01,97.973
Annual,Renewable energy - electricity,Percentage,Norway,2005-01-01,97.423
Annual,Renewable energy - electricity,Percentage,Norway,2006-01-01,100.843
Annual,Renewable energy - electricity,Percentage,Norway,2007-01-01,99.052
Annual,Renewable energy - electricity,Percentage,Norway,2008-01-01,100.154
Annual,Renewable energy - electricity,Percentage,Norway,2009-01-01,105.191
Annual,Renewable energy - electricity,Percentage,Norway,2010-01-01,98.252
Annual,Renewable energy - electricity,Percentage,Norway,2011-01-01,105.887
Annual,Renewable energy - electricity,Percentage,Norway,2012-01-01,104.599
Annual,Renewable energy - electricity,Percentage,Norway,2013-01-01,106.917
Annual,Renewable energy - electricity,Percentage,Norway,2014-01-01,110.135
Annual,Renewable energy - electricity,Percentage,Norway,2015-01-01,106.83
Annual,Renewable energy - electricity,Percentage,Norway,2016-01-01,105.638
Annual,Renewable energy - electricity,Percentage,Norway,2017-01-01,104.85
Annual,Renewable energy - electricity,Percentage,Norway,2018-01-01,106.829
Annual,Renewable energy - electricity,Percentage,Norway,2019-01-01,110.445
Annual,Renewable energy - electricity,Percentage,Norway,2020-01-01,113.802
Annual,Renewable energy - electricity,Percentage,Norway,2021-01-01,113.642
Annual,Renewable energy - electricity,Percentage,Norway,2022-01-01,120.01
Annual,Renewable energy - electricity,Percentage,Norway,2023-01-01,116.538
Annual,Renewable energy - electricity,Percentage,Norway,2024-01-01,115.063
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2014-01-01,38.394
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2015-01-01,38.726
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2016-01-01,40.829
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2017-01-01,39.564
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2018-01-01,41.498
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2019-01-01,45.482
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2020-01-01,49.308
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2021-01-01,46.42
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2022-01-01,48.521
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2023-01-01,51.667
Annual,Renewable energy - electricity,Percentage,Bosnia and Herzegovina,2024-01-01,52.742
Annual,Renewable energy - electricity,Percentage,Montenegro,2005-01-01,39.102
Annual,Renewable energy - electricity,Percentage,Montenegro,2006-01-01,37.679
Annual,Renewable energy - electricity,Percentage,Montenegro,2007-01-01,37.622
Annual,Renewable energy - electricity,Percentage,Montenegro,2008-01-01,38.258
Annual,Renewable energy - electricity,Percentage,Montenegro,2009-01-01,46.615
Annual,Renewable energy - electricity,Percentage,Montenegro,2010-01-01,45.74
Annual,Renewable energy - electricity,Percentage,Montenegro,2011-01-01,41.583
Annual,Renewable energy - electricity,Percentage,Montenegro,2012-01-01,42.765
Annual,Renewable energy - electricity,Percentage,Montenegro,2013-01-01,49.067
Annual,Renewable energy - electricity,Percentage,Montenegro,2014-01-01,51.444
Annual,Renewable energy - electricity,Percentage,Montenegro,2015-01-01,49.613
Annual,Renewable energy - electricity,Percentage,Montenegro,2016-01-01,50.961
Annual,Renewable energy - electricity,Percentage,Montenegro,2017-01-01,50.111
Annual,Renewable energy - electricity,Percentage,Montenegro,2018-01-01,52.419
Annual,Renewable energy - electricity,Percentage,Montenegro,2019-01-01,53.647
Annual,Renewable energy - electricity,Percentage,Montenegro,2020-01-01,61.49
Annual,Renewable energy - electricity,Percentage,Montenegro,2021-01-01,60.462
Annual,Renewable energy - electricity,Percentage,Montenegro,2022-01-01,68.514
Annual,Renewable energy - electricity,Percentage,Montenegro,2023-01-01,67.529
Annual,Renewable energy - electricity,Percentage,Montenegro,2024-01-01,66.566
Annual,Renewable energy - electricity,Percentage,Moldova,2004-01-01,0.841
Annual,Renewable energy - electricity,Percentage,Moldova,2005-01-01,0.821
Annual,Renewable energy - electricity,Percentage,Moldova,2006-01-01,0.787
Annual,Renewable energy - electricity,Percentage,Moldova,2007-01-01,0.83
Annual,Renewable energy - electricity,Percentage,Moldova,2008-01-01,0.828
Annual,Renewable energy - electricity,Percentage,Moldova,2009-01-01,0.959
Annual,Renewable energy - electricity,Percentage,Moldova,2010-01-01,1.813
Annual,Renewable energy - electricity,Percentage,Moldova,2011-01-01,1.799
Annual,Renewable energy - electricity,Percentage,Moldova,2012-01-01,1.694
Annual,Renewable energy - electricity,Percentage,Moldova,2013-01-01,1.693
Annual,Renewable energy - electricity,Percentage,Moldova,2014-01-01,1.903
Annual,Renewable energy - electricity,Percentage,Moldova,2015-01-01,1.975
Annual,Renewable energy - electricity,Percentage,Moldova,2016-01-01,1.947
Annual,Renewable energy - electricity,Percentage,Moldova,2017-01-01,2.137
Annual,Renewable energy - electricity,Percentage,Moldova,2018-01-01,2.627
Annual,Renewable energy - electricity,Percentage,Moldova,2019-01-01,3.039
Annual,Renewable energy - electricity,Percentage,Moldova,2020-01-01,3.118
Annual,Renewable energy - electricity,Percentage,Moldova,2021-01-01,3.579
Annual,Renewable energy - electricity,Percentage,Moldova,2022-01-01,5.535
Annual,Renewable energy - electricity,Percentage,Moldova,2023-01-01,9.209
Annual,Renewable energy - electricity,Percentage,Moldova,2024-01-01,13.689
Annual,Renewable energy - electricity,Percentage,North Macedonia,2004-01-01,14.511
Annual,Renewable energy - electricity,Percentage,North Macedonia,2005-01-01,13.989
Annual,Renewable energy - electricity,Percentage,North Macedonia,2006-01-01,14.011
Annual,Renewable energy - electricity,Percentage,North Macedonia,2007-01-01,13.671
Annual,Renewable energy - electricity,Percentage,North Macedonia,2008-01-01,13.848
Annual,Renewable energy - electricity,Percentage,North Macedonia,2009-01-01,15.471
Annual,Renewable energy - electricity,Percentage,North Macedonia,2010-01-01,15.847
Annual,Renewable energy - electricity,Percentage,North Macedonia,2011-01-01,14.849
Annual,Renewable energy - electricity,Percentage,North Macedonia,2012-01-01,16.659
Annual,Renewable energy - electricity,Percentage,North Macedonia,2013-01-01,18.206
Annual,Renewable energy - electricity,Percentage,North Macedonia,2014-01-01,19.273
Annual,Renewable energy - electricity,Percentage,North Macedonia,2015-01-01,21.663
Annual,Renewable energy - electricity,Percentage,North Macedonia,2016-01-01,24.138
Annual,Renewable energy - electricity,Percentage,North Macedonia,2017-01-01,24.839
Annual,Renewable energy - electricity,Percentage,North Macedonia,2018-01-01,24.838
Annual,Renewable energy - electricity,Percentage,North Macedonia,2019-01-01,23.778
Annual,Renewable energy - electricity,Percentage,North Macedonia,2020-01-01,23.532
Annual,Renewable energy - electricity,Percentage,North Macedonia,2021-01-01,22.785
Annual,Renewable energy - electricity,Percentage,North Macedonia,2022-01-01,25.868
Annual,Renewable energy - electricity,Percentage,North Macedonia,2023-01-01,32.345
Annual,Renewable energy - electricity,Percentage,North Macedonia,2024-01-01,40.072
Annual,Renewable energy - electricity,Percentage,Georgia,2021-01-01,51.314
Annual,Renewable energy - electricity,Percentage,Georgia,2022-01-01,55.492
Annual,Renewable energy - electricity,Percentage,Georgia,2023-01-01,66.257
Annual,Renewable energy - electricity,Percentage,Georgia,2024-01-01,68.413
Annual,Renewable energy - electricity,Percentage,Albania,2004-01-01,69.979
Annual,Renewable energy - electricity,Percentage,Albania,2005-01-01,76.112
Annual,Renewable energy - electricity,Percentage,Albania,2006-01-01,74.208
Annual,Renewable energy - electricity,Percentage,Albania,2007-01-01,79.631
Annual,Renewable energy - electricity,Percentage,Albania,2008-01-01,73.299
Annual,Renewable energy - electricity,Percentage,Albania,2009-01-01,70.714
Annual,Renewable energy - electricity,Percentage,Albania,2010-01-01,74.618
Annual,Renewable energy - electricity,Percentage,Albania,2011-01-01,66.131
Annual,Renewable energy - electricity,Percentage,Albania,2012-01-01,72.427
Annual,Renewable energy - electricity,Percentage,Albania,2013-01-01,62.665
Annual,Renewable energy - electricity,Percentage,Albania,2014-01-01,70.985
Annual,Renewable energy - electricity,Percentage,Albania,2015-01-01,79.222
Annual,Renewable energy - electricity,Percentage,Albania,2016-01-01,82.104
Annual,Renewable energy - electricity,Percentage,Albania,2017-01-01,91.025
Annual,Renewable energy - electricity,Percentage,Albania,2018-01-01,92.45
Annual,Renewable energy - electricity,Percentage,Albania,2019-01-01,92.994
Annual,Renewable energy - electricity,Percentage,Albania,2020-01-01,99.975
